fecha,producto_id,demanda,categoria_abc,variabilidad,prediccion_media_movil,prediccion_regresion_lineal,prediccion_xgboost,metodo_usado,prediccion_final,error_final
2023-10-01,1016,11.0,A,Alta,7.666666666666667,24.698418710147152,1.3498249,Regresión Lineal,24.698418710147152,13.698418710147152
2023-11-01,1016,50.0,A,Alta,11.333333333333334,21.401741615137883,4.4492474,Regresión Lineal,21.401741615137883,-28.598258384862117
2023-12-01,1016,0.0,A,Alta,20.333333333333332,12.76284002581458,2.106047,Regresión Lineal,12.76284002581458,12.76284002581458
2023-10-01,1017,1.0,A,Media,28.333333333333332,23.396871599919923,10.266054,XGBoost,10.266054153442383,9.266054153442383
2023-11-01,1017,0.0,A,Media,14.666666666666666,24.761000234236878,1.4616086,XGBoost,1.461608648300171,1.461608648300171
2023-12-01,1017,33.0,A,Media,0.3333333333333333,28.16706129154937,7.1460705,XGBoost,7.14607048034668,-25.85392951965332
2023-10-01,1018,0.0,C,Alta,11.666666666666666,9.34145838978285,2.1269379,XGBoost,2.1269378662109375,2.1269378662109375
2023-11-01,1018,0.0,C,Alta,11.666666666666666,8.564025605173828,5.319548,XGBoost,5.3195481300354,5.3195481300354
2023-12-01,1018,0.0,C,Alta,8.333333333333334,6.659341980981001,5.3477454,XGBoost,5.347745418548584,5.347745418548584
2023-10-01,1019,79.0,A,Media,44.0,21.047538009129486,2.655706,Media móvil,44.0,-35.0
2023-11-01,1019,33.0,A,Media,61.666666666666664,8.856763011848585,0.24207453,Media móvil,61.666666666666664,28.666666666666664
2023-12-01,1019,36.0,A,Media,66.66666666666667,5.430566668434299,1.579165,Media móvil,66.66666666666667,30.66666666666667
2023-10-01,1020,0.0,B,Alta,25.0,12.506035829005924,0.0,XGBoost,0.0,0.0
2023-11-01,1020,0.0,B,Alta,25.0,12.888338915207434,0.97305834,XGBoost,0.9730583429336548,0.9730583429336548
2023-12-01,1020,45.0,B,Alta,25.0,10.143103029163917,1.8475697,XGBoost,1.8475697040557861,-43.152430295944214
2023-10-01,1021,0.0,A,Alta,20.666666666666668,16.960454705587292,8.003319,XGBoost,8.003318786621094,8.003318786621094
2023-11-01,1021,46.0,A,Alta,6.333333333333333,18.565177284200043,6.479046,XGBoost,6.479045867919922,-39.52095413208008
2023-12-01,1021,0.0,A,Alta,15.333333333333334,10.216209662579375,5.7600865,XGBoost,5.760086536407471,5.760086536407471
2023-10-01,1022,0.0,C,Alta,7.0,12.957684331965996,3.7136521,XGBoost,3.7136521339416504,3.7136521339416504
2023-11-01,1022,29.0,C,Alta,7.0,10.948032184620779,38.570602,XGBoost,38.57060241699219,9.570602416992188
2023-12-01,1022,10.0,C,Alta,9.666666666666666,5.428333223252613,6.0466413,XGBoost,6.0466413497924805,-3.9533586502075195
2023-10-01,1023,42.0,A,Alta,43.0,19.646793245903094,34.730198,XGBoost,34.73019790649414,-7.269802093505859
2023-11-01,1023,0.0,A,Alta,55.0,11.929263754646033,4.6250057,XGBoost,4.625005722045898,4.625005722045898
2023-12-01,1023,47.0,A,Alta,27.333333333333332,16.160611641963246,10.038134,XGBoost,10.03813362121582,-36.96186637878418
2023-10-01,1024,0.0,A,Media,24.0,32.45686549929637,23.264923,XGBoost,23.264923095703125,23.264923095703125
2023-11-01,1024,43.0,A,Media,24.0,36.02844223022686,26.265596,XGBoost,26.265596389770508,-16.734403610229492
2023-12-01,1024,22.0,A,Media,14.333333333333334,32.60401775074702,24.100702,XGBoost,24.1007022857666,2.1007022857666016
2023-10-01,1025,44.0,A,Alta,34.333333333333336,19.613579831126426,10.651149,Media móvil,34.333333333333336,-9.666666666666664
2023-11-01,1025,0.0,A,Alta,23.333333333333332,17.188476503159517,12.410959,Media móvil,23.333333333333332,23.333333333333332
2023-12-01,1025,39.0,A,Alta,23.333333333333332,14.443240617116,21.76883,Media móvil,23.333333333333332,-15.666666666666668
2023-10-01,1026,45.0,B,Alta,8.333333333333334,21.775137709000386,10.115126,Regresión Lineal,21.775137709000386,-23.224862290999614
2023-11-01,1026,36.0,B,Alta,23.333333333333332,13.011177214375067,0.6928258,Regresión Lineal,13.011177214375067,-22.988822785624933
2023-12-01,1026,0.0,B,Alta,27.0,8.181597969485258,1.270417,Regresión Lineal,8.181597969485258,8.181597969485258
2023-10-01,1027,0.0,A,Alta,28.0,17.58900968098495,3.398703,XGBoost,3.398703098297119,3.398703098297119
2023-11-01,1027,0.0,A,Alta,15.666666666666666,19.1967853459669,6.2850566,XGBoost,6.2850565910339355,6.2850565910339355
2023-12-01,1027,0.0,A,Alta,0.0,20.40214509062163,5.3443336,XGBoost,5.344333648681641,5.344333648681641
2023-10-01,1028,0.0,A,Alta,50.666666666666664,11.650774318283176,0.98655045,XGBoost,0.9865504503250122,0.9865504503250122
2023-11-01,1028,67.0,A,Alta,50.666666666666664,9.64112217093796,1.9315472,XGBoost,1.9315471649169922,-65.06845283508301
2023-12-01,1028,0.0,A,Alta,22.333333333333332,9.184186551606196,0.8804494,XGBoost,0.8804494142532349,0.8804494142532349
2023-10-01,1029,16.0,A,Media,25.666666666666668,13.383507575416928,5.542157,Regresión Lineal,13.383507575416928,-2.616492424583072
2023-11-01,1029,0.0,A,Media,20.666666666666668,11.474947950037208,3.879809,Regresión Lineal,11.474947950037208,11.474947950037208
2023-12-01,1029,21.0,A,Media,5.333333333333333,12.596252468506869,2.0672028,Regresión Lineal,12.596252468506869,-8.403747531493131
2023-10-01,1030,0.0,A,Alta,30.666666666666668,20.868114964855188,7.5366726,XGBoost,7.536672592163086,7.536672592163086
2023-11-01,1030,63.0,A,Alta,11.333333333333334,23.733665936243977,11.069386,XGBoost,11.069385528564453,-51.93061447143555
2023-12-01,1030,0.0,A,Alta,21.0,17.10115865232029,5.4342823,XGBoost,5.434282302856445,5.434282302856445
2023-10-01,1031,0.0,C,Alta,0.0,7.879461175530395,5.5736213,XGBoost,5.5736212730407715,5.5736212730407715
2023-11-01,1031,0.0,C,Alta,0.0,5.869809028185177,3.6299129,XGBoost,3.629912853240967,3.629912853240967
2023-12-01,1031,22.0,C,Alta,0.0,3.12457314214166,16.77779,XGBoost,16.777790069580078,-5.222209930419922
2023-10-01,1032,28.0,A,Alta,9.333333333333334,17.651331502164965,9.442531,Regresión Lineal,17.651331502164965,-10.348668497835035
2023-11-01,1032,26.0,A,Alta,18.666666666666668,15.825055239035862,7.0583916,Regresión Lineal,15.825055239035862,-10.174944760964138
2023-12-01,1032,11.0,A,Alta,18.0,11.363359015295362,5.0914125,Regresión Lineal,11.363359015295362,0.3633590152953623
2023-10-01,1033,61.0,A,Media,32.0,31.01190414220491,62.195107,XGBoost,62.195106506347656,1.1951065063476562
2023-11-01,1033,66.0,A,Media,48.0,24.387733202571106,11.68045,XGBoost,11.680450439453125,-54.319549560546875
2023-12-01,1033,0.0,A,Media,42.333333333333336,19.447261565390836,0.14502537,XGBoost,0.145025372505188,0.145025372505188
2023-10-01,1034,34.0,A,Alta,0.0,26.116002749267448,28.428005,Regresión Lineal,26.116002749267448,-7.883997250732552
2023-11-01,1034,0.0,A,Alta,11.333333333333334,19.50886910541408,29.891872,Regresión Lineal,19.50886910541408,19.50886910541408
2023-12-01,1034,0.0,A,Alta,11.333333333333334,18.140819565958072,24.915737,Regresión Lineal,18.140819565958072,18.140819565958072
2023-10-01,1035,1.0,A,Alta,11.666666666666666,19.777323934054134,19.66325,Media móvil,11.666666666666666,10.666666666666666
2023-11-01,1035,0.0,A,Alta,12.0,20.07557179407058,4.712876,Media móvil,12.0,12.0
2023-12-01,1035,0.0,A,Alta,0.3333333333333333,23.53402596115911,9.977142,Media móvil,0.3333333333333333,0.3333333333333333
2023-10-01,1036,49.0,A,Media,30.333333333333332,22.41181825132348,7.8365364,Regresión Lineal,22.41181825132348,-26.58818174867652
2023-11-01,1036,51.0,A,Media,41.0,15.972795059840255,4.9657545,Regresión Lineal,15.972795059840255,-35.02720494015975
2023-12-01,1036,7.0,A,Media,49.666666666666664,10.389771865654017,8.345795,Regresión Lineal,10.389771865654017,3.3897718656540174
2023-10-01,1037,0.0,B,Alta,7.333333333333333,18.03408611410107,3.1920233,XGBoost,3.192023277282715,3.192023277282715
2023-11-01,1037,0.0,B,Alta,7.333333333333333,16.02443396675585,1.3550255,XGBoost,1.3550255298614502,1.3550255298614502
2023-12-01,1037,32.0,B,Alta,7.333333333333333,13.279198080712334,3.1448655,XGBoost,3.1448655128479004,-28.8551344871521
2023-10-01,1038,31.0,B,Alta,14.333333333333334,14.595100041470992,6.310713,XGBoost,6.310712814331055,-24.689287185668945
2023-11-01,1038,1.0,B,Alta,24.666666666666668,7.732747632693226,2.344169,XGBoost,2.3441689014434814,1.3441689014434814
2023-12-01,1038,0.0,B,Alta,10.666666666666666,9.89501759301012,1.6787508,XGBoost,1.67875075340271,1.67875075340271
2023-10-01,1039,0.0,A,Media,47.666666666666664,8.939718465400611,3.9970198,XGBoost,3.9970197677612305,3.9970197677612305
2023-11-01,1039,0.0,A,Media,33.666666666666664,12.417440099821071,15.434315,XGBoost,15.434314727783203,15.434314727783203
2023-12-01,1039,0.0,A,Media,21.666666666666668,15.597532033466376,15.548136,XGBoost,15.548135757446289,15.548135757446289
2023-10-01,1040,0.0,B,Alta,0.0,18.887690791151865,3.0181828,XGBoost,3.0181827545166016,3.0181827545166016
2023-11-01,1040,47.0,B,Alta,0.0,16.87803864380665,23.851841,XGBoost,23.85184097290039,-23.14815902709961
2023-12-01,1040,0.0,B,Alta,15.666666666666666,10.182207127064892,1.8797591,XGBoost,1.8797590732574463,1.8797590732574463
2023-10-01,1041,0.0,B,Alta,10.333333333333334,15.2039067666983,1.4141881,XGBoost,1.4141881465911865,1.4141881465911865
2023-11-01,1041,40.0,B,Alta,10.333333333333334,13.194254619353085,2.8888288,XGBoost,2.888828754425049,-37.11117124557495
2023-12-01,1041,0.0,B,Alta,13.333333333333334,6.793182020617607,2.027358,XGBoost,2.027358055114746,2.027358055114746
2023-10-01,1042,0.0,A,Alta,25.333333333333332,12.511946180571648,2.7837985,XGBoost,2.7837984561920166,2.7837984561920166
2023-11-01,1042,0.0,A,Alta,9.0,14.621000116294812,1.7581542,XGBoost,1.7581541538238525,1.7581541538238525
2023-12-01,1042,0.0,A,Alta,0.0,16.89962803042318,4.331992,XGBoost,4.331992149353027,4.331992149353027
2023-10-01,1043,22.0,C,Alta,7.333333333333333,5.292080054205503,0.086399905,Media móvil,7.333333333333333,-14.666666666666668
2023-11-01,1043,3.0,C,Alta,14.666666666666666,0.0,0.0,Media móvil,14.666666666666666,11.666666666666666
2023-12-01,1043,18.0,C,Alta,8.333333333333334,0.0,1.079648,Media móvil,8.333333333333334,-9.666666666666666
2023-10-01,1044,11.0,B,Alta,21.666666666666668,9.422501305101008,11.634165,XGBoost,11.634164810180664,0.6341648101806641
2023-11-01,1044,6.0,B,Alta,9.666666666666666,12.10595761470842,3.6591902,XGBoost,3.6591901779174805,-2.3408098220825195
2023-12-01,1044,0.0,B,Alta,5.666666666666667,11.311669837919293,0.6502451,XGBoost,0.6502450704574585,0.6502450704574585
2023-10-01,1045,0.0,A,Alta,0.0,24.922100562408254,5.956745,Media móvil,0.0,0.0
2023-11-01,1045,2.0,A,Alta,0.0,22.912448415063036,5.3847837,Media móvil,0.0,-2.0
2023-12-01,1045,64.0,A,Alta,0.6666666666666666,19.854135092798067,7.044774,Media móvil,0.6666666666666666,-63.333333333333336
2023-10-01,1046,0.0,B,Alta,30.666666666666668,9.999024971143323,3.4569826,XGBoost,3.4569826126098633,3.4569826126098633
2023-11-01,1046,0.0,B,Alta,25.0,9.41831166894428,15.545059,XGBoost,15.545059204101562,15.545059204101562
2023-12-01,1046,0.0,B,Alta,23.666666666666668,7.00929668764104,4.752951,XGBoost,4.752951145172119,4.752951145172119
2023-10-01,1047,0.0,A,Alta,74.33333333333333,8.173873645699079,9.434253,Regresión Lineal,8.173873645699079,8.173873645699079
2023-11-01,1047,0.0,A,Alta,51.0,14.440042564855425,14.910211,Regresión Lineal,14.440042564855425,14.440042564855425
2023-12-01,1047,43.0,A,Alta,10.666666666666666,21.86548904720526,6.8362017,Regresión Lineal,21.86548904720526,-21.13451095279474
2023-10-01,1048,48.0,A,Alta,3.3333333333333335,32.21047547360297,12.8650255,XGBoost,12.865025520324707,-35.13497447967529
2023-11-01,1048,0.0,A,Alta,17.333333333333332,26.453053350707872,0.5522523,XGBoost,0.5522522926330566,0.5522522926330566
2023-12-01,1048,0.0,A,Alta,17.333333333333332,23.707817464664355,0.31238395,XGBoost,0.3123839497566223,0.3123839497566223
2023-10-01,1049,68.0,A,Alta,14.666666666666666,21.840179219434116,9.303638,XGBoost,9.303638458251953,-58.69636154174805
2023-11-01,1049,0.0,A,Alta,37.333333333333336,9.18589424055943,2.1084366,XGBoost,2.1084365844726562,2.1084365844726562
2023-12-01,1049,38.0,A,Alta,37.333333333333336,9.484965015393566,21.855486,XGBoost,21.855485916137695,-16.144514083862305
2023-10-01,1050,0.0,A,Alta,20.0,17.77005971700654,5.317598,XGBoost,5.31759786605835,5.31759786605835
2023-11-01,1050,28.0,A,Alta,5.666666666666667,19.37478229561929,3.3719263,XGBoost,3.3719263076782227,-24.628073692321777
2023-12-01,1050,0.0,A,Alta,9.333333333333334,19.908981453228204,1.5513701,XGBoost,1.5513701438903809,1.5513701438903809
2023-10-01,1051,46.0,A,Alta,0.0,26.708323264157737,2.6516836,Regresión Lineal,26.708323264157737,-19.291676735842263
2023-11-01,1051,62.0,A,Alta,15.333333333333334,20.25226277689408,1.4969966,Regresión Lineal,20.25226277689408,-41.747737223105915
2023-12-01,1051,8.0,A,Alta,36.0,12.875470802781546,0.8133322,Regresión Lineal,12.875470802781546,4.875470802781546
2023-10-01,1052,87.0,A,Alta,30.0,20.162272654289083,0.5798284,Regresión Lineal,20.162272654289083,-66.83772734571092
2023-11-01,1052,18.0,A,Alta,29.0,14.490677621513516,0.0,Regresión Lineal,14.490677621513516,-3.509322378486484
2023-12-01,1052,20.0,A,Alta,35.0,8.927744809476906,2.1661007,Regresión Lineal,8.927744809476906,-11.072255190523094
2023-10-01,1053,78.0,A,Alta,3.6666666666666665,33.696868975503776,2.4821856,Regresión Lineal,33.696868975503776,-44.303131024496224
2023-11-01,1053,0.0,A,Alta,26.0,20.401804303557572,1.8666995,Regresión Lineal,20.401804303557572,20.401804303557572
2023-12-01,1053,91.0,A,Alta,26.0,20.265974126837758,15.230778,Regresión Lineal,20.265974126837758,-70.73402587316224
2023-10-01,1054,64.0,A,Media,27.666666666666668,26.03772249741913,8.53743,Regresión Lineal,26.03772249741913,-37.962277502580875
2023-11-01,1054,0.0,A,Media,26.666666666666668,23.120500157818586,6.695405,Regresión Lineal,23.120500157818586,23.120500157818586
2023-12-01,1054,0.0,A,Media,26.666666666666668,20.37526427177507,55.783325,Regresión Lineal,20.37526427177507,20.37526427177507
2023-10-01,1055,46.0,B,Alta,23.666666666666668,9.333912311606044,4.290292,Regresión Lineal,9.333912311606044,-36.66608768839396
2023-11-01,1055,0.0,B,Alta,19.333333333333332,5.082737476086436,0.9490696,Regresión Lineal,5.082737476086436,5.082737476086436
2023-12-01,1055,8.0,B,Alta,19.333333333333332,5.2368412670692575,3.2281847,Regresión Lineal,5.2368412670692575,-2.7631587329307425
2023-10-01,1056,0.0,A,Alta,11.666666666666666,21.8435023817362,3.4294457,Media móvil,11.666666666666666,11.666666666666666
2023-11-01,1056,0.0,A,Alta,0.0,23.500618070124982,3.92056,Media móvil,0.0,0.0
2023-12-01,1056,29.0,A,Alta,0.0,26.19164407850585,92.1409,Media móvil,0.0,-29.0
2023-10-01,1057,40.0,A,Alta,8.333333333333334,23.19894295112158,10.650645,Media móvil,8.333333333333334,-31.666666666666664
2023-11-01,1057,26.0,A,Alta,21.666666666666668,14.927742079347261,13.639355,Media móvil,21.666666666666668,-4.333333333333332
2023-12-01,1057,31.0,A,Alta,30.333333333333332,8.112499522424834,5.4026556,Media móvil,30.333333333333332,-0.6666666666666679
2023-10-01,1058,0.0,A,Alta,17.333333333333332,45.66779395460739,11.703838,Regresión Lineal,45.66779395460739,45.66779395460739
2023-11-01,1058,57.0,A,Alta,12.666666666666666,47.22687020739987,20.617626,Regresión Lineal,47.22687020739987,-9.77312979260013
2023-12-01,1058,80.0,A,Alta,31.666666666666668,35.55892738904488,27.74164,Regresión Lineal,35.55892738904488,-44.44107261095512
2023-10-01,1059,28.0,A,Alta,24.0,10.816952809280119,4.5255613,Media móvil,24.0,-4.0
2023-11-01,1059,17.0,A,Alta,28.0,6.711385568829195,2.0833788,Media móvil,28.0,11.0
2023-12-01,1059,0.0,A,Alta,15.0,8.693973342516541,2.124495,Media móvil,15.0,15.0
2023-10-01,1060,80.0,A,Alta,7.0,29.83619814705403,7.199771,XGBoost,7.199770927429199,-72.8002290725708
2023-11-01,1060,0.0,A,Alta,33.666666666666664,16.970568865140766,7.064411,XGBoost,7.064411163330078,7.064411163330078
2023-12-01,1060,44.0,A,Alta,26.666666666666668,18.237480978679105,31.849037,XGBoost,31.849037170410156,-12.150962829589844
2023-10-01,1061,37.0,A,Alta,8.333333333333334,36.42829622004649,7.754717,Regresión Lineal,36.42829622004649,-0.5717037799535092
2023-11-01,1061,0.0,A,Alta,20.666666666666668,36.96231307405509,22.089376,Regresión Lineal,36.96231307405509,36.96231307405509
2023-12-01,1061,77.0,A,Alta,20.666666666666668,37.18890035696356,16.026995,Regresión Lineal,37.18890035696356,-39.81109964303644
2023-10-01,1062,4.0,A,Alta,46.333333333333336,33.57602752484287,2.864305,XGBoost,2.864305019378662,-1.135694980621338
2023-11-01,1062,110.0,A,Alta,13.666666666666666,43.71789610761998,5.6463914,XGBoost,5.64639139175415,-104.35360860824585
2023-12-01,1062,11.0,A,Alta,50.333333333333336,31.00175042196228,0.8394468,XGBoost,0.8394467830657959,-10.160553216934204
2023-10-01,1063,31.0,A,Media,29.666666666666668,24.402792079206733,14.083941,Regresión Lineal,24.402792079206733,-6.597207920793267
2023-11-01,1063,0.0,A,Media,29.333333333333332,23.129546585377508,4.4411244,Regresión Lineal,23.129546585377508,23.129546585377508
2023-12-01,1063,60.0,A,Media,10.333333333333334,31.40903889748955,8.198614,Regresión Lineal,31.40903889748955,-28.59096110251045
2023-10-01,1064,0.0,B,Alta,1.6666666666666667,12.97367700198664,2.8633502,XGBoost,2.8633501529693604,2.8633501529693604
2023-11-01,1064,0.0,B,Alta,1.6666666666666667,11.906310249674984,4.234595,XGBoost,4.234594821929932,4.234594821929932
2023-12-01,1064,35.0,B,Alta,0.0,10.741086365367346,4.241787,XGBoost,4.241786956787109,-30.75821304321289
2023-10-01,1065,0.0,C,Alta,8.666666666666666,8.989070100910123,1.3227024,Media móvil,8.666666666666666,8.666666666666666
2023-11-01,1065,21.0,C,Alta,8.666666666666666,6.979417953564907,1.5556829,Media móvil,8.666666666666666,-12.333333333333334
2023-12-01,1065,27.0,C,Alta,7.0,3.132304868007906,0.7057967,Media móvil,7.0,-20.0
2023-10-01,1066,4.0,B,Alta,28.666666666666668,6.573442180556416,0.7868768,XGBoost,0.7868767976760864,-3.2131232023239136
2023-11-01,1066,0.0,B,Alta,23.666666666666668,5.534684458284602,0.09656308,XGBoost,0.09656307846307755,0.09656307846307755
2023-12-01,1066,0.0,B,Alta,17.0,4.470553095942465,0.0,XGBoost,0.0,0.0
2023-10-01,1067,0.0,A,Alta,33.333333333333336,16.98053491425369,3.5041203,XGBoost,3.504120349884033,3.504120349884033
2023-11-01,1067,0.0,A,Alta,12.333333333333334,21.498581379304017,19.081644,XGBoost,19.08164405822754,19.08164405822754
2023-12-01,1067,0.0,A,Alta,12.333333333333334,24.624508339238833,17.678608,XGBoost,17.678607940673828,17.678607940673828
2023-10-01,1068,0.0,C,Alta,11.666666666666666,9.566412729614905,2.110416,XGBoost,2.1104159355163574,2.1104159355163574
2023-11-01,1068,42.0,C,Alta,11.666666666666666,9.803748831965102,8.034446,XGBoost,8.034445762634277,-33.96555423736572
2023-12-01,1068,0.0,C,Alta,18.666666666666668,2.249046535157478,0.55655396,XGBoost,0.5565539598464966,0.5565539598464966
2023-10-01,1069,46.0,A,Alta,1.3333333333333333,35.37498229539911,6.5431466,Regresión Lineal,35.37498229539911,-10.625017704600893
2023-11-01,1069,23.0,A,Alta,16.666666666666668,26.16454911496042,1.9187455,Regresión Lineal,26.16454911496042,3.164549114960419
2023-12-01,1069,47.0,A,Alta,23.0,25.518922019609178,1.9643166,Regresión Lineal,25.518922019609178,-21.481077980390822
2023-10-01,1070,0.0,C,Alta,0.0,16.409122984081087,3.127264,Media móvil,0.0,0.0
2023-11-01,1070,49.0,C,Alta,0.0,14.399470836735869,15.848227,Media móvil,0.0,-49.0
2023-12-01,1070,41.0,C,Alta,16.333333333333332,4.998606650225925,1.7227297,Media móvil,16.333333333333332,-24.666666666666668
2023-10-01,1071,22.0,B,Alta,0.0,18.532777195578657,4.510043,Media móvil,0.0,-22.0
2023-11-01,1071,59.0,B,Alta,7.333333333333333,13.079273249797435,23.38069,Media móvil,7.333333333333333,-51.666666666666664
2023-12-01,1071,40.0,B,Alta,27.0,1.5331539467749469,6.442226,Media móvil,27.0,-13.0
2023-10-01,1072,0.0,A,Alta,21.0,15.555891041028609,10.833524,Media móvil,21.0,21.0
2023-11-01,1072,64.0,A,Alta,21.0,13.546238893683395,5.568487,Media móvil,21.0,-43.0
2023-12-01,1072,23.0,A,Alta,21.333333333333332,6.078004298212667,4.379263,Media móvil,21.333333333333332,-1.6666666666666679
2023-10-01,1073,90.0,A,Alta,0.0,34.672327009811724,4.342037,Media móvil,0.0,-90.0
2023-11-01,1073,48.0,A,Alta,30.0,18.57419023250103,4.5217314,Media móvil,30.0,-18.0
2023-12-01,1073,111.0,A,Alta,46.0,10.41711714298669,0.2666566,Media móvil,46.0,-65.0
2023-10-01,1074,0.0,A,Media,20.0,21.050177585998064,6.3373604,XGBoost,6.337360382080078,6.337360382080078
2023-11-01,1074,42.0,A,Media,20.0,19.04052543865285,13.40637,XGBoost,13.406370162963867,-28.593629837036133
